image_id,specimen_id,tancrede_image_path,matched_via,status,reason,n_out_of_bounds,aspect_ratio_obb,aspect_ratio_crops_csv,keep
af53070f1d1e2e76,OPIE_Lapi_200703,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_200703_P1.JPG,tail3,OK,,0,2.5031,2.5031,
e4d48e4937f536cc,OPIE_Lapi_78V,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_78V_P1.JPG,tail3,OK,,0,2.4788,2.4788,
a7bce4533155d45b,OPIE_Lapi_7B,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_7B_P1.JPG,tail3,OK,,0,2.4616,2.4616,
9238b85da8d0146c,OPIE_Lapi_95C,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_95C_P1.JPG,tail3,OK,,0,2.4455,2.4455,
f805c427c371e472,OPIE_Lapi_A1b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_A1b_P1.JPG,tail3,OK,,0,2.3454,2.3454,
f3c14bd7ad839dc2,OPIE_Lapi_A1,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_A1_P1.JPG,tail3,OK,,0,2.4557,2.4557,
a800566328e43059,OPIE_Lapi_B2b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_B2b_P1.JPG,tail3,OK,,0,2.5437,2.5437,
2b5e0d866cf7c51f,OPIE_Lapi_B2,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_B2_P1.JPG,tail3,OK,,0,2.2181,2.2181,
389604ce08463a97,OPIE_Lapi_D1,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_D1_P1.JPG,tail3,OK,,0,2.3992,2.3992,
aa26220e634f11a7,OPIE_Lapi_E7,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_E7_P1.JPG,tail3,OK,,0,2.4425,2.4425,
402c9176aa7d3db3,OPIE_Lapi_H1,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/drone/OPIE_Lapi_H1_P1.JPG,tail3,OK,,0,2.4326,2.4326,
5bc870c4d75e799d,FR15ABOM130621006,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_rupestris/queen/FR15ABOM130621006_P1.JPG,tail3,SKIPPED,detection.csv missing or status != OK for this image_id,,,,
c955aaacc2dde60b,FR73ABOM130722067,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/drone/FR73ABOM130722067_P1.JPG,tail3,OK,,0,2.3076,2.3076,
c94558d31db9148d,CD387287,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/worker/CD387287_P1.JPG,tail3,OK,,0,1.7277,1.7277,
b3639caf3ddf3dca,FR73ABOM120722002,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/drone/FR73ABOM120722002_P1.JPG,tail3,OK,,0,2.0523,2.0523,
68dee5762500e02e,CD388623e,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/worker/CD388623e_P1.JPG,tail3,OK,,0,2.1402,2.1402,
be8e3546094ea62a,ABAURA8764,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/drone/ABAURA8764_P1.JPG,tail3,OK,,0,2.1673,2.1673,
99e1ca9af66087ae,CD388865d,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sichelii/worker/CD388865d_P1.JPG,tail3,OK,,0,1.6669,1.6669,
3fb41d7480a0ed6a,OPIE_Lapi_260620b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620b_P1.JPG,tail3,OK,,0,2.8829,2.8829,
42b94d27d52e5fe1,FR73ABOM140722011,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/drone/FR73ABOM140722011_P1.JPG,tail3,OK,,0,2.1931,2.1931,
b048841b3bd41b97,CollecYvan14,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/worker/CollecYvan14_P1.JPG,tail3,SKIPPED,detection.csv missing or status != OK for this image_id,,,,
59733e52ab35052c,FR15_ABOM30072020040,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/worker/FR15_ABOM30072020040_P1.JPG,tail3,OK,,0,1.9078,1.9078,
89911539e35b40e7,FR15_ABOM30072020045,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/worker/FR15_ABOM30072020045_P1.JPG,tail3,OK,,0,1.6566,1.6566,
e88c20bda81225e7,BAR-2018.00332,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/worker/BAR-2018.00332_P1.JPG,tail3,OK,,0,2.1617,2.1617,
8f48d89538a0507c,2020.00470,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_rupestris/drone/2020.00470_P1.JPG,tail3,OK,,0,1.4265,1.4265,
,,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/drone/N126_P1.JPG,,SKIPPED,no match in manifest.csv,,,,
ff6aef025813feeb,CollecYvan24,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/drone/CollecYvan24_P1.JPG,tail3,SUSPECT,1 landmark(s) outside the 512x256 crop,1,1.8481,1.8481,
a457dad932470860,OPIE_Lapi_220620c,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620c_P1.JPG,tail3,OK,,0,2.3861,2.3861,
9139c0c7161006ee,CD388820b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/worker/CD388820b_P1.JPG,tail3,OK,,0,1.4312,1.4312,
0430a31d4448b63a,CD388862,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/worker/CD388862_P1.JPG,tail3,OK,,0,2.2678,2.2678,
9e72f4d464f814da,FR15ABOM200821209,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/drone/FR15ABOM200821209_P1.JPG,tail3,OK,,0,1.2599,1.2599,
f121964e05160221,FR73ABOM200722029,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/drone/FR73ABOM200722029_P1.JPG,tail3,OK,,0,2.1939,2.1939,
63678a52fde73929,FR73ABOM130722009,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/drone/FR73ABOM130722009_P1.JPG,tail3,OK,,0,2.2962,2.2962,
8375f2bfd3459f92,FR73ABOM130722062,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/drone/FR73ABOM130722062_P1.JPG,tail3,OK,,0,2.2508,2.2508,
6636234c53a32f3c,CD388391,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/queen/CD388391_P1.JPG,tail3,OK,,0,2.1688,2.1688,
3202dd75d414afed,ABAURA8526b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/worker/ABAURA8526b_P1.JPG,tail3,OK,,0,1.3089,1.3089,
f01713cff8fbb4e2,FR15ABOM210822014,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/drone/FR15ABOM210822014_P1.JPG,tail3,OK,,0,1.6574,1.6574,
4ce1cc94d5df8def,OPIE_Lapi_130720d,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720d_P1.JPG,tail3,OK,,0,2.3913,2.3913,
e5107af191798f7c,CD388135,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/worker/CD388135_P1.JPG,tail3,OK,,0,1.9923,1.9923,
1eff9845b08d9b0f,POLLINIS4351,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/drone/POLLINIS4351_P1.JPG,tail3,OK,,0,2.1965,2.1965,
98ce8d52e2c0a90f,OPIE_Lapi_200720,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/worker/OPIE_Lapi_200720_P1.JPG,tail3,OK,,0,2.4642,2.4642,
d922d2edf39fc66e,FR15_ABOM09082020078,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/drone/FR15_ABOM09082020078_P1.JPG,tail3,OK,,0,1.6999,1.6999,
108c1ab301a654cd,NoName11,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/drone/NoName11_P1.JPG,tail3,OK,,0,1.5788,1.5788,
f2992c5560c4775f,CD388865e,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sichelii/worker/CD388865e_P1.JPG,tail3,OK,,0,1.7636,1.7636,
3dee7dcf0bf5b89f,OPIE_Lapi_260620,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620_P1.JPG,tail3,OK,,0,2.2948,2.2948,
44d3abab7f3725cb,ABAURA8885d,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/drone/ABAURA8885d_P1.JPG,tail3,OK,,0,1.9880,1.9880,
0d889f40fa390da5,2020.00301,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/drone/2020.00301_P1.JPG,tail3,OK,,0,2.2990,2.2990,
b482aa691b4451d8,FR74ABOM160722015,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/worker/FR74ABOM160722015_P1.JPG,tail3,OK,,0,2.5431,2.5431,
5d36a1dc6c40a196,CD387770,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/worker/CD387770_P1.JPG,tail3,OK,,0,2.2798,2.2798,
f8117419f1d5034b,FR73ABOM140722032,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/drone/FR73ABOM140722032_P1.JPG,tail3,OK,,0,2.2655,2.2655,
259ccbb41a1f9769,OPIE_Lapi_290602,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_lapidarius/worker/OPIE_Lapi_290602_P1.JPG,tail3,OK,,0,2.2333,2.2333,
8d95f8a69d3f4190,FR73ABOM120722027,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/drone/FR73ABOM120722027_P1.JPG,tail3,OK,,0,2.3603,2.3603,
44a7bfa8515aaf43,FR15ABOM220821055,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/worker/FR15ABOM220821055_P1.JPG,tail3,OK,,0,1.6153,1.6153,
74fd3bdda28e9f50,ABAURA57210,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/queen/ABAURA57210_P1.JPG,tail3,OK,,0,2.3475,2.3475,
a8cfe9989da43fac,UBC-2014.0001,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_rupestris/queen/UBC-2014.0001_P1.JPG,tail3,SKIPPED,detection.csv missing or status != OK for this image_id,,,,
608ce8d9b35413ba,CD387577b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/worker/CD387577b_P1.JPG,tail3,OK,,0,1.9542,1.9542,
af6438b4dfaf7c70,ABAURA8238a,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sichelii/worker/ABAURA8238a_P1.JPG,tail3,OK,,0,1.8411,1.8411,
,,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/drone/ATBI GR5_P1.JPG,,SKIPPED,no match in manifest.csv,,,,
b1f12b4793c3052e,CD388016b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/worker/CD388016b_P1.JPG,tail3,OK,,0,1.5275,1.5275,
fe037a305f622e07,FR15ABOM200821014,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/worker/FR15ABOM200821014_P1.JPG,tail3,OK,,0,1.6291,1.6291,
89e52ed4b7024ef9,ABAURA8240b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/worker/ABAURA8240b_P1.JPG,tail3,OK,,0,2.3816,2.3816,
5b200b75419ef06b,ABAURA8239,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/worker/ABAURA8239_P1.JPG,tail3,OK,,0,2.2047,2.2047,
8ce0e4b5d83759a4,ABAURA8240d,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/worker/ABAURA8240d_P1.JPG,tail3,OK,,0,2.5418,2.5418,
5fb28490ce2fcf96,ABAURA8212,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/worker/ABAURA8212_P1.JPG,tail3,OK,,0,2.4951,2.4951,
2840b7b5df4d1b3f,CD388872b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/worker/CD388872b_P1.JPG,tail3,OK,,0,2.3567,2.3567,
a35ec32697fad922,CollecYvan22,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/drone/CollecYvan22_P1.JPG,tail3,OK,,0,1.7171,1.7171,
91a4e0e5796070bf,FR04ABOM220722055,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/drone/FR04ABOM220722055_P1.JPG,tail3,OK,,0,1.6260,1.6260,
93ce4fdef860b89a,OPPO.2021.03276,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/worker/OPPO.2021.03276_P1.JPG,tail3,OK,,0,2.0559,2.0559,
,,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/drone/N385_P1.JPG,,SKIPPED,no match in manifest.csv,,,,
e1934323185cdb24,CD388865,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sichelii/worker/CD388865_P1.JPG,tail3,OK,,0,1.6356,1.6356,
f79b9dc0adf9526c,FR73ABOM140722033,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/drone/FR73ABOM140722033_P1.JPG,tail3,OK,,0,2.3681,2.3681,
f7a2d7d929e69e8c,FR15_ABOM180720048,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/drone/FR15_ABOM180720048_P1.JPG,tail3,OK,,0,1.5594,1.5594,
,,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/worker/OPPO 5923_P1.JPG,,SKIPPED,no match in manifest.csv,,,,
a45e48d88d2d5f59,POLLINIS4984,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/queen/POLLINIS4984_P1.JPG,tail3,OK,,0,2.3903,2.3903,
60c0780e8ead0697,FR73ABOM120722103,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/worker/FR73ABOM120722103_P1.JPG,tail3,OK,,0,2.2907,2.2907,
f49423e3b69fb70f,FR15_ABOM17082020015,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/drone/FR15_ABOM17082020015_P1.JPG,tail3,OK,,0,1.5760,1.5760,
c8e8d89ab1285ddd,CD388623b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/worker/CD388623b_P1.JPG,tail3,OK,,0,2.4076,2.4076,
e2713617e753ff1c,FR04ABOM220722087,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/worker/FR04ABOM220722087_P1.JPG,tail3,OK,,0,2.1354,2.1354,
fa07f6933c7269dd,2020.03936,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/drone/2020.03936_P1.JPG,tail3,OK,,0,2.2483,2.2483,
8d95f88a5bf1ef86,FR73ABOM130722003,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sichelii/drone/FR73ABOM130722003_P1.JPG,tail3,OK,,0,1.7674,1.7674,
3ede634152a79e0e,FR15ABOM210821048,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/drone/FR15ABOM210821048_P1.JPG,tail3,OK,,0,1.5593,1.5593,
e7ec32856e212191,FR15_ABOM30072020036,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/drone/FR15_ABOM30072020036_P1.JPG,tail3,OK,,0,1.6475,1.6475,
4dca7e8b0e1d3936,FR73ABOM200722028,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/drone/FR73ABOM200722028_P1.JPG,tail3,OK,,0,2.2274,2.2274,
eef6cd510b8c8d04,2020.00377,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/worker/2020.00377_P1.JPG,tail3,OK,,0,1.5118,1.5118,
63ba1065ff892e90,ABAURA8607,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/drone/ABAURA8607_P1.JPG,tail3,OK,,0,2.4217,2.4217,
353d342a37ca6594,ABAURA8207e,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/worker/ABAURA8207e_P1.JPG,tail3,OK,,0,1.6505,1.6505,
536d6ed69e2deb97,ABAURA8228b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/worker/ABAURA8228b_P1.JPG,tail3,OK,,0,2.2869,2.2869,
0b09250a0a4254d6,ABAURA8205c,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/worker/ABAURA8205c_P1.JPG,tail3,OK,,0,1.7912,1.7912,
fd53472983aadf94,FR15ABOM200722062,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/drone/FR15ABOM200722062_P1.JPG,tail3,OK,,0,1.5357,1.5357,
acfb38156475ed28,POLLINIS4343,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/worker/POLLINIS4343_P1.JPG,tail3,OK,,0,2.0845,2.0845,
28182d510ab5b500,ABAURA8852,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/drone/ABAURA8852_P1.JPG,tail3,OK,,0,1.7437,1.7437,
6a9a972528903ec7,FR73ABOM140722009,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/worker/FR73ABOM140722009_P1.JPG,tail3,SKIPPED,detection.csv missing or status != OK for this image_id,,,,
d3c4024dfbc8614b,ABAURA4923,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/worker/ABAURA4923_P1.JPG,tail3,OK,,0,1.8863,1.8863,
8a73c15b67d769dd,FR04ABOM220722031,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/worker/FR04ABOM220722031_P1.JPG,tail3,OK,,0,2.3033,2.3033,
8cff49e32dde429d,CollecYvan21,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/drone/CollecYvan21_P1.JPG,tail3,OK,,0,1.7469,1.7469,
2dca572e0a593c6a,CD388821f,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sichelii/worker/CD388821f_P1.JPG,tail3,OK,,0,1.9568,1.9568,
2f41a2a01bbb639d,FR15ABOM110721013,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_rupestris/queen/FR15ABOM110721013_P1.JPG,tail3,SKIPPED,detection.csv missing or status != OK for this image_id,,,,
4de537f3168bb0f2,Znieff_galibier,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/worker/Znieff_galibier_P1.JPG,tail3,OK,,0,1.5415,1.5415,
f71d5d01d852a320,ABAURA8672b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/worker/ABAURA8672b_P1.JPG,tail3,OK,,0,2.4483,2.4483,
63b62392223dee89,ABAURA8885e,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/queen/ABAURA8885e_P1.JPG,tail3,OK,,0,2.1894,2.1894,
558ee31b272a3e7b,FR73ABOM130722004,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/worker/FR73ABOM130722004_P1.JPG,tail3,OK,,0,2.3432,2.3432,
b710721f6a29fdfc,FR73ABOM120722118,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/drone/FR73ABOM120722118_P1.JPG,tail3,OK,,0,2.3471,2.3471,
628b63ecf2322f0d,ABAURA4936,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/worker/ABAURA4936_P1.JPG,tail3,OK,,0,1.6388,1.6388,
efa6e0c1b3e3d432,D264520,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/queen/D264520_P1.JPG,tail3,OK,,0,2.0801,2.0801,
c7dd3329937bb890,POLLINIS4981,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/queen/POLLINIS4981_P1.JPG,tail3,OK,,0,2.2502,2.2502,
73f2852198ce4133,FR73ABOM130722002,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/worker/FR73ABOM130722002_P1.JPG,tail3,OK,,0,2.3288,2.3288,
87bd63f43e4b42fb,FR73ABOM130722039,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/drone/FR73ABOM130722039_P1.JPG,tail3,SKIPPED,detection.csv missing or status != OK for this image_id,,,,
48a72034b3bf83d8,ABAURA7781b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_wurflenii/drone/ABAURA7781b_P1.JPG,tail3,OK,,0,1.5718,1.5718,
b130dd393d290d83,FR73ABOM120722028,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sichelii/drone/FR73ABOM120722028_P1.JPG,tail3,OK,,0,1.7465,1.7465,
1dc5338bdbaa67a2,FR15_STPONCY300921002,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/drone/FR15_STPONCY300921002_P1.JPG,tail3,OK,,0,1.6468,1.6468,
9ccef3cb3e237ce9,FR15ABOM210822013,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/drone/FR15ABOM210822013_P1.JPG,tail3,OK,,0,1.6369,1.6369,
26d010743fc04896,2017.06254,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/worker/2017.06254_P1.JPG,tail3,OK,,0,1.2309,1.2309,
3e7a1f18efa5b7f5,FR15ABOM210821014,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/drone/FR15ABOM210821014_P1.JPG,tail3,OK,,0,1.6982,1.6982,
4a624820aa05cb0e,FR04ABOM220722051,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/drone/FR04ABOM220722051_P1.JPG,tail3,OK,,0,1.6225,1.6225,
02f4b620e0055337,NoName1,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pratorum/queen/NoName1_P1.JPG,tail3,OK,,0,2.2237,2.2237,
92be102a07532438,2020.04013,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sylvarum/worker/2020.04013_P1.JPG,tail3,OK,,0,1.7784,1.7784,
b99150fc19c8ee25,FR73ABOM140722001,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_monticola/drone/FR73ABOM140722001_P1.JPG,tail3,OK,,0,2.2447,2.2447,
76910c01f9865c01,CD388612,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/worker/CD388612_P1.JPG,tail3,OK,,0,2.3107,2.3107,
8ac42ce0aa2a2376,2020.00449,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_soroeensis/worker/2020.00449_P1.JPG,tail3,OK,,0,2.5319,2.5319,
283aeea6c54e375c,ABB-2020.00038,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/worker/ABB-2020.00038_P1.JPG,tail3,OK,,0,1.4415,1.4415,
91e68499d152516a,CD388018b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_ruderarius/drone/CD388018b_P1.JPG,tail3,OK,,0,1.4953,1.4953,
2aa0edf2f211988d,FR73ABOM200722037,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/worker/FR73ABOM200722037_P1.JPG,tail3,OK,,0,2.3920,2.3920,
3a55acd0ca64b41d,FR15ABOM200821010,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pomorum/drone/FR15ABOM200821010_P1.JPG,tail3,OK,,0,1.5130,1.5130,
b560a956ac7a102f,CD388821b,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_pyrenaeus/drone/CD388821b_P1.JPG,tail3,OK,,0,2.2931,2.2931,
7d6c45fe5a9086e8,CD388821e,/Volumes/EXT DATA/IDMB/images/Tancrede/collection/Bombus_sichelii/worker/CD388821e_P1.JPG,tail3,OK,,0,1.8589,1.8589,
