image_id,specimen_id,split,status,error_reason,confidence,n_detections,x1,y1,x2,y2,x3,y3,x4,y4,processing_time_s,processed_at
7151c5a538b7b384,FR15_ABOM07082020049,train,OK,,0.2637,1,0.38053453,0.52260196,0.40896586,0.11050447,0.02284403,0.06314588,0.00000000,0.47524336,0.0834,2026-09-03T09:25:43+00:00
9767cb8629ea69a8,FR15ABOM210821147,train,OK,,0.9157,1,0.36713353,0.42697042,0.39516670,0.12324946,0.00657529,0.05952506,0.00000000,0.36324602,0.0832,2026-09-03T09:25:43+00:00
787aa56f1ca5d351,CollecYvan12,train,OK,,0.1344,1,0.40721282,0.43559670,0.42026454,0.13840188,0.00540389,0.10601220,0.00000000,0.40320703,0.0841,2026-09-03T09:25:43+00:00
21bde48abb6c837b,FR15_ABOM023082020028,train,OK,,0.8896,1,0.39601076,0.54385167,0.40582165,0.11430486,0.00000000,0.09723967,0.00000000,0.52678651,0.0844,2026-09-03T09:25:43+00:00
c75b04a47ac2c0ed,FR15_ABOM09082020094,train,OK,,0.4557,1,0.40900099,0.50443345,0.42162943,0.13436082,0.00000000,0.10861641,0.00000000,0.47868901,0.0838,2026-09-03T09:25:43+00:00
83846ca2db06f257,CollecYvan8,train,OK,,0.7915,1,0.39137799,0.45766029,0.40999541,0.15002719,0.00000000,0.10587274,0.00000000,0.41350588,0.0860,2026-09-03T09:25:43+00:00
03d2a0d51c0ca9d4,FR15ABOM170821018,train,OK,,0.9339,1,0.38923126,0.46991077,0.41882765,0.12884106,0.00361674,0.06480713,0.00000000,0.40587685,0.0853,2026-09-03T09:25:43+00:00
2d2cbedbfbe45fcc,CollecYvan9,train,OK,,0.8841,1,0.39459601,0.43209377,0.41088435,0.12789932,0.00439542,0.08922661,0.00000000,0.39342105,0.0856,2026-09-03T09:25:43+00:00
fdfea81d23ace029,FR15ABOM220821084,train,OK,,0.7187,2,0.39628744,0.47270644,0.42050788,0.18711793,0.00926027,0.12509497,0.00000000,0.41068348,0.0851,2026-09-03T09:25:44+00:00
8555bc663f588195,FR15_ABOM07082020062,train,FAILED,no_detection,,0,,,,,,,,,0.0830,2026-09-03T09:25:44+00:00
bf85c0e3ec5a8cb7,FR15ABOM220821085,train,OK,,0.9148,1,0.36825544,0.45402443,0.40931979,0.12498850,0.01028245,0.03642713,0.00000000,0.36546305,0.0856,2026-09-03T09:25:44+00:00
9166932186ede4aa,FR15ABOM220821068,train,OK,,0.9087,1,0.42892760,0.52137142,0.46013477,0.19666569,0.03516115,0.12405453,0.00395402,0.44876027,0.0879,2026-09-03T09:25:44+00:00
62aa8574b31a8e10,NoName8,train,OK,,0.9050,2,0.37741479,0.54403466,0.42456144,0.21668202,0.01179759,0.11092513,0.00000000,0.43827781,0.0834,2026-09-03T09:25:44+00:00
c446e12eb9e8f2e7,FR15_ABOM090820071,train,OK,,0.6234,2,0.39446640,0.53412384,0.40846822,0.19669467,0.00839990,0.16718978,0.00000000,0.50461894,0.0846,2026-09-03T09:25:44+00:00
e9bed482c353f323,FR15_ABOM170820030,train,OK,,0.7368,2,0.40509170,0.57815856,0.44779500,0.13808255,0.03381234,0.06674358,0.00000000,0.50681955,0.0871,2026-09-03T09:25:44+00:00
edae1875d935464a,FR15_ABOM170820009,train,OK,,0.1178,1,0.41688523,0.51807362,0.44575617,0.18872076,0.03082058,0.12411018,0.00194965,0.45346305,0.0864,2026-09-03T09:25:44+00:00
d036e828808dae28,FR15ABOM210821210,train,OK,,0.3178,2,0.39505729,0.48190627,0.42732623,0.12431819,0.00386148,0.05638270,0.00000000,0.41397074,0.0874,2026-09-03T09:25:44+00:00
eae7b300ba77bfa8,FR15ABOM220821043,train,OK,,0.4374,2,0.39590409,0.51236689,0.42667159,0.18248536,0.00452315,0.11243049,0.00000000,0.44231200,0.0868,2026-09-03T09:25:44+00:00
97bfc12c54037661,FR15_ABOM07082020082,train,OK,,0.5970,1,0.39085945,0.51761240,0.41245729,0.18488690,0.00317786,0.13768239,0.00000000,0.47040790,0.0882,2026-09-03T09:25:44+00:00
d381e54c76b84932,FR15_ABOM14080820006,train,OK,,0.9290,1,0.38784453,0.47566444,0.42414054,0.13362297,0.01617374,0.05659671,0.00000000,0.39863816,0.0862,2026-09-03T09:25:44+00:00
ff601fd4f0ebc435,FR15ABOM210821171,train,OK,,0.7035,1,0.39544800,0.55442774,0.42189887,0.18660574,0.00000000,0.13202637,0.00000000,0.49984840,0.0875,2026-09-03T09:25:45+00:00
dd08116b68ad364b,FR15ABOM170821029,train,OK,,0.9139,1,0.37941393,0.47611609,0.40086886,0.14630944,0.00000000,0.09949564,0.00000000,0.42930230,0.0876,2026-09-03T09:25:45+00:00
19f54eb02a3a9111,FR15ABOM150820018,train,OK,,0.9196,1,0.40359449,0.58539122,0.42120969,0.27661648,0.00000000,0.23380290,0.00000000,0.54257762,0.0868,2026-09-03T09:25:45+00:00
ad6f072b8d6d38e6,FR15ABOM210821212,train,OK,,0.6568,2,0.40415108,0.47048974,0.41843501,0.19755186,0.01914838,0.16039275,0.00486443,0.43333063,0.0919,2026-09-03T09:25:45+00:00
1a043a1b7b139541,FR15_ABOM080820007,train,OK,,0.4706,1,0.41236255,0.53963804,0.44296193,0.19232196,0.02792644,0.12731637,0.00000000,0.47463247,0.0860,2026-09-03T09:25:45+00:00
89fc065f53a07c6c,FR15_ABOM080820039,train,OK,,0.8911,1,0.37088257,0.49600318,0.40311176,0.14063942,0.00046056,0.07566524,0.00000000,0.43102899,0.0888,2026-09-03T09:25:45+00:00
97e5afc4e1e70268,FR15ABOM220821070,train,OK,,0.8837,1,0.39249718,0.55002660,0.42602944,0.17249046,0.00254731,0.10565977,0.00000000,0.48319593,0.0865,2026-09-03T09:25:45+00:00
b92238dc504defa3,FR15ABOM210821165,train,OK,,0.5510,2,0.42882237,0.49077868,0.43673521,0.13122804,0.01472562,0.11471264,0.00681281,0.47426328,0.0875,2026-09-03T09:25:45+00:00
c4ac4ac4de8b62a7,FR15_ABOM07082020038,train,OK,,0.8980,1,0.39110866,0.48697072,0.42214108,0.16582350,0.00981641,0.09499178,0.00000000,0.41613901,0.0840,2026-09-03T09:25:45+00:00
8778fc69423e320e,FR15ABOM210821139,train,OK,,0.3168,2,0.42894605,0.45961335,0.44382575,0.10496367,0.01868922,0.07325324,0.00380947,0.42790291,0.0877,2026-09-03T09:25:45+00:00
99fe4734daba8d41,FR15ABOM210821137,train,OK,,0.3677,2,0.42338783,0.61451983,0.47298276,0.23368344,0.05090857,0.13599442,0.00131366,0.51683080,0.0870,2026-09-03T09:25:45+00:00
f306768d7642aecf,OPIE_Lapi_220620d,train,OK,,0.7906,1,0.63232422,0.56281054,0.63145226,0.43383083,0.39631006,0.43665704,0.39718208,0.56563675,0.1403,2026-09-03T09:25:46+00:00
05a2613b9eee4a24,OPIE_Lapi_240620b,train,OK,,0.4433,2,0.63118190,0.57775378,0.63060552,0.43872440,0.38989893,0.44049862,0.39047536,0.57952803,0.1405,2026-09-03T09:25:46+00:00
cc147045d33008c7,OPIE_Lapi_220620,train,OK,,0.2143,2,0.61689520,0.56803477,0.61769360,0.42876816,0.38178223,0.42636397,0.38098392,0.56563061,0.1406,2026-09-03T09:25:46+00:00
4ce1cc94d5df8def,OPIE_Lapi_130720d,train,OK,,0.8700,1,0.62933779,0.56126362,0.62811363,0.42498368,0.38369918,0.42888650,0.38492325,0.56516647,0.1369,2026-09-03T09:25:46+00:00
91fa8d19c49909e9,OPIE_Lapi_160720b,train,OK,,0.9008,1,0.62169313,0.58019435,0.62306386,0.44208816,0.37060890,0.43763357,0.36923817,0.57573980,0.1354,2026-09-03T09:25:46+00:00
fc5623924b45bf9a,OPIE_Lapi_220620b,train,OK,,0.7143,1,0.63089466,0.57018358,0.63172323,0.42964959,0.38975859,0.42711341,0.38893005,0.56764746,0.1367,2026-09-03T09:25:46+00:00
8cb716fe95da0f35,OPIE_Lapi_270702,train,OK,,0.7509,2,0.61589980,0.57782632,0.61336362,0.43987453,0.37708807,0.44759694,0.37962428,0.58554876,0.1349,2026-09-03T09:25:46+00:00
f59bb7ceca5fa865,OPIE_Lapi_070820b,train,OK,,0.9401,1,0.63265151,0.60485858,0.63019502,0.45329008,0.37143835,0.46074560,0.37389487,0.61231411,0.1356,2026-09-03T09:25:47+00:00
a8a020a2acc3ba05,OPIE_Lapi_130720b,train,OK,,0.9292,1,0.61794013,0.55891812,0.61728925,0.42934507,0.39383519,0.43134078,0.39448616,0.56091380,0.1379,2026-09-03T09:25:47+00:00
98ce8d52e2c0a90f,OPIE_Lapi_200720,train,OK,,0.9269,1,0.63324350,0.58496737,0.63365209,0.43930456,0.36444539,0.43796211,0.36403680,0.58362490,0.1378,2026-09-03T09:25:47+00:00
1a935472ffed59a5,OPIE_Lapi_230620,train,OK,,0.8314,2,0.62799692,0.58119053,0.62788385,0.44042346,0.38239869,0.44077376,0.38251168,0.58154082,0.1365,2026-09-03T09:25:47+00:00
3dee7dcf0bf5b89f,OPIE_Lapi_260620,train,OK,,0.8810,1,0.62502670,0.60731608,0.62620205,0.45246258,0.35968623,0.44886640,0.35851088,0.60371989,0.1364,2026-09-03T09:25:47+00:00
259ccbb41a1f9769,OPIE_Lapi_290602,train,OK,,0.2994,3,0.62717074,0.57017463,0.62800997,0.43216679,0.39685109,0.42966783,0.39601186,0.56767565,0.1360,2026-09-03T09:25:47+00:00
a457dad932470860,OPIE_Lapi_220620c,train,OK,,0.8694,1,0.61727643,0.56602490,0.61634588,0.43746737,0.38628396,0.44042805,0.38721457,0.56898558,0.1352,2026-09-03T09:25:47+00:00
3fb41d7480a0ed6a,OPIE_Lapi_260620b,train,OK,,0.9545,1,0.62085676,0.56177580,0.61645317,0.45279947,0.38082734,0.46972629,0.38523096,0.57870263,0.1386,2026-09-03T09:25:47+00:00
2f9a5cc010a5bc70,OPIE_Lapi_240620,train,OK,,0.9403,2,0.61942309,0.58071876,0.61944395,0.44211257,0.36095962,0.44204351,0.36093879,0.58064967,0.1434,2026-09-03T09:25:48+00:00
4273e666ca3bf267,OPIE_Lapi_130720,train,OK,,0.9407,1,0.64294225,0.56459820,0.64188021,0.40638825,0.36639196,0.40967566,0.36745390,0.56788564,0.1419,2026-09-03T09:25:48+00:00
dd485bd2d093fa7e,OPIE_Lapi_230620b,train,OK,,0.6582,1,0.60994905,0.58248520,0.60633445,0.45156899,0.38053504,0.46265250,0.38414973,0.59356868,0.1375,2026-09-03T09:25:48+00:00
786c3009835c6874,OPIE_Lapi_110702,train,OK,,0.9392,1,0.61447829,0.57704884,0.61385989,0.45127645,0.38727322,0.45325688,0.38789153,0.57902926,0.1510,2026-09-03T09:25:48+00:00
fb559a0c04786643,OPIE_Lapi_130720c,train,OK,,0.9070,1,0.62573928,0.57883465,0.62624478,0.42429814,0.35792169,0.42273760,0.35741615,0.57727414,0.1415,2026-09-03T09:25:48+00:00
730437fd4e90ad7d,OPIE_Lapi_070820,train,OK,,0.9260,1,0.63332087,0.58368158,0.63159984,0.44171494,0.36323422,0.44749850,0.36495519,0.58946514,0.1452,2026-09-03T09:25:48+00:00
45f2cc5a3546f39d,OPIE_Lapi_100803,train,OK,,0.9118,1,0.63474834,0.58271831,0.63428015,0.43762988,0.36833721,0.43915567,0.36880547,0.58424419,0.1398,2026-09-03T09:25:48+00:00
f805c427c371e472,OPIE_Lapi_A1b,train,OK,,0.9483,1,0.62581235,0.59389561,0.62917846,0.44395441,0.36542258,0.43342784,0.36205646,0.58336908,0.1420,2026-09-03T09:25:49+00:00
9238b85da8d0146c,OPIE_Lapi_95C,train,OK,,0.9150,2,0.62901747,0.58495778,0.62689167,0.44419619,0.36871347,0.45112783,0.37083924,0.59188944,0.1459,2026-09-03T09:25:49+00:00
2b5e0d866cf7c51f,OPIE_Lapi_B2,train,OK,,0.6118,1,0.62629396,0.56820244,0.62146997,0.43364722,0.39762998,0.44791386,0.40245399,0.58246905,0.1366,2026-09-03T09:25:49+00:00
b1f09ac7b47d14dc,OPIE_Lapi_030803b,train,OK,,0.9213,1,0.63359755,0.57669115,0.63052028,0.43511972,0.36647806,0.44532311,0.36955538,0.58689451,0.1402,2026-09-03T09:25:49+00:00
389604ce08463a97,OPIE_Lapi_D1,train,OK,,0.9012,1,0.62981540,0.56940418,0.62710023,0.42531607,0.36782861,0.43400165,0.37054375,0.57808977,0.1374,2026-09-03T09:25:49+00:00
0ff169e3fc47a284,OPIE_Lapi_200703b,train,OK,,0.8961,2,0.63921428,0.58614004,0.63862759,0.44198954,0.37887064,0.44386876,0.37945724,0.58801925,0.1383,2026-09-03T09:25:49+00:00
aa26220e634f11a7,OPIE_Lapi_E7,train,OK,,0.9484,1,0.64043540,0.58227378,0.64334190,0.43618050,0.37571537,0.42671493,0.37280887,0.57280821,0.1390,2026-09-03T09:25:49+00:00
204d400420ea80bf,OPIE_Lapi_030803,train,OK,,0.9331,1,0.63168031,0.57808292,0.62805057,0.43457049,0.36184531,0.44654027,0.36547509,0.59005266,0.1391,2026-09-03T09:25:50+00:00
9492299e29cc2996,OPIE_Lapi_060803,train,OK,,0.9371,1,0.62046087,0.57298011,0.61940467,0.43186879,0.35928452,0.43532988,0.36034065,0.57644117,0.1399,2026-09-03T09:25:50+00:00
d9f756ea734431c4,OPIE_Lapi_180702,train,OK,,0.9156,1,0.63267106,0.58968252,0.62990499,0.44421440,0.35935774,0.45336017,0.36212385,0.59882832,0.1364,2026-09-03T09:25:50+00:00
e4d48e4937f536cc,OPIE_Lapi_78V,train,OK,,0.9643,1,0.61855096,0.54534298,0.61893183,0.42893198,0.40251383,0.42767313,0.40213290,0.54408413,0.1370,2026-09-03T09:25:50+00:00
af53070f1d1e2e76,OPIE_Lapi_200703,train,OK,,0.9520,1,0.62927532,0.59060395,0.63095498,0.44432884,0.35634848,0.43872306,0.35466883,0.58499813,0.1376,2026-09-03T09:25:50+00:00
fce15c38021f4e54,OPIE_Lapi_100820,train,OK,,0.9445,1,0.62072164,0.60695392,0.61995935,0.45647904,0.35428867,0.45887181,0.35505098,0.60934669,0.1385,2026-09-03T09:25:50+00:00
f3c14bd7ad839dc2,OPIE_Lapi_A1,train,OK,,0.8625,1,0.62270892,0.56933135,0.62002808,0.43265456,0.36829579,0.44143260,0.37097669,0.57810932,0.1362,2026-09-03T09:25:50+00:00
70ec76b103b7fa54,OPIE_Lapi_160720,train,OK,,0.9675,1,0.62714761,0.59651059,0.63203317,0.44005427,0.34561014,0.42415389,0.34072456,0.58061016,0.1372,2026-09-03T09:25:51+00:00
402c9176aa7d3db3,OPIE_Lapi_H1,train,OK,,0.9511,1,0.62608451,0.58942187,0.62734717,0.44227085,0.35887814,0.43817541,0.35761547,0.58532643,0.1403,2026-09-03T09:25:51+00:00
a800566328e43059,OPIE_Lapi_B2b,train,OK,,0.9371,1,0.62864590,0.58157218,0.63023740,0.43777037,0.35589093,0.43237239,0.35429940,0.57617414,0.1482,2026-09-03T09:25:51+00:00
a7bce4533155d45b,OPIE_Lapi_7B,train,OK,,0.8821,1,0.63318276,0.57068002,0.62862319,0.43244243,0.37341231,0.44740748,0.37797192,0.58564508,0.1426,2026-09-03T09:25:51+00:00
8290da03f48dd279,OPIE_Lapi_180703,train,OK,,0.9221,1,0.62685919,0.59347266,0.62665063,0.44732803,0.35982388,0.44800511,0.36003247,0.59414977,0.1447,2026-09-03T09:25:51+00:00
d616aaa6180fb8c8,FR73ABOM140722026,train,OK,,0.9866,1,0.64461833,0.61552662,0.65442723,0.40991420,0.32036227,0.38158196,0.31055331,0.58719438,0.1448,2026-09-03T09:25:51+00:00
e4aeabc3df05d056,FR73ABOM200722032,train,OK,,0.6742,2,0.62860125,0.55057806,0.62226599,0.41488761,0.39379221,0.43385160,0.40012750,0.56954205,0.1451,2026-09-03T09:25:51+00:00
b482aa691b4451d8,FR74ABOM160722015,train,OK,,0.9786,1,0.60469705,0.53708994,0.60523272,0.42693117,0.39512455,0.42511505,0.39458895,0.53527379,0.1445,2026-09-03T09:25:52+00:00
062f6951a1c43487,Polset_1,train,FAILED,no_detection,,0,,,,,,,,,0.0817,2026-09-03T09:25:52+00:00
5e19e765d09fa3d0,CD388623c,train,OK,,0.9049,1,0.39859152,0.47639182,0.40201145,0.33356160,0.15045008,0.32285330,0.14703013,0.46568352,0.0812,2026-09-03T09:25:52+00:00
b82e5243b358907f,CollecYvan15,train,OK,,0.8404,1,0.62492049,0.55863404,0.62830502,0.41449291,0.39598516,0.40479505,0.39260063,0.54893619,0.1397,2026-09-03T09:25:52+00:00
73f2852198ce4133,FR73ABOM130722002,train,OK,,0.9656,1,0.61996102,0.51049727,0.61521041,0.39084271,0.40622142,0.40559375,0.41097203,0.52524829,0.1568,2026-09-03T09:25:52+00:00
0a90c4c53a2db8d1,CollecYvan17,train,OK,,0.2419,2,0.61823720,0.55706012,0.61641425,0.41634479,0.38981399,0.42156345,0.39163694,0.56227875,0.1412,2026-09-03T09:25:52+00:00
00572780db9e4dc8,FR74ABOM160722001,train,OK,,0.8190,1,0.63060141,0.54179204,0.62583041,0.41023484,0.39947402,0.42482847,0.40424499,0.55638570,0.1476,2026-09-03T09:25:52+00:00
b65c91f3f7307c39,ABAURA5667,train,OK,,0.9486,1,0.62891531,0.58965862,0.63374144,0.44133765,0.38591963,0.42700228,0.38109353,0.57532328,0.1581,2026-09-03T09:25:52+00:00
7cb5e0d9b0ebe3e8,FR74ABOM170722014,train,OK,,0.9212,1,0.62422854,0.53831166,0.62196130,0.41029581,0.39723548,0.41737148,0.39950269,0.54538733,0.1455,2026-09-03T09:25:53+00:00
668983b69ae7a068,CollecYvan18,train,OK,,0.9298,1,0.60987806,0.54639328,0.61004645,0.42073172,0.38362750,0.42019251,0.38345915,0.54585409,0.1425,2026-09-03T09:25:53+00:00
c8e8d89ab1285ddd,CD388623b,train,OK,,0.7602,1,0.45489678,0.42671692,0.45052207,0.29939276,0.22061272,0.31343627,0.22498748,0.44076043,0.0832,2026-09-03T09:25:53+00:00
b048841b3bd41b97,CollecYvan14,train,FAILED,no_detection,,0,,,,,,,,,0.1486,2026-09-03T09:25:53+00:00
a2245dee4fde772d,FR73ABOM130722001,train,OK,,0.3863,2,0.61323404,0.54798216,0.61082757,0.41153806,0.39080977,0.41843665,0.39321622,0.55488074,0.1428,2026-09-03T09:25:53+00:00
3744f34047a49633,CD388408,train,OK,,0.3640,1,0.37756220,0.36936593,0.37680930,0.23371372,0.14603740,0.23598947,0.14679033,0.37164167,0.0823,2026-09-03T09:25:53+00:00
4cbe479796b954c7,CollecYvan16,train,OK,,0.9181,1,0.59100324,0.54017872,0.58387458,0.42142946,0.38636553,0.44250807,0.39349422,0.56125730,0.1495,2026-09-03T09:25:53+00:00
e2713617e753ff1c,FR04ABOM220722087,train,OK,,0.8622,2,0.62661380,0.53651786,0.62391174,0.39557296,0.39817873,0.40326634,0.40088078,0.54421121,0.1565,2026-09-03T09:25:54+00:00
6a9a972528903ec7,FR73ABOM140722009,train,FAILED,no_detection,,0,,,,,,,,,0.1602,2026-09-03T09:25:54+00:00
d11214094c9caa9d,CD388623d,train,OK,,0.9130,1,0.41687620,0.40671867,0.41857445,0.26222077,0.17293426,0.25708199,0.17123599,0.40157989,0.0979,2026-09-03T09:25:54+00:00
3f8be6548c4dc338,FR73ABOM120722090,train,OK,,0.9597,1,0.61756009,0.53250760,0.61417150,0.41026387,0.40356171,0.42064252,0.40695024,0.54288626,0.1548,2026-09-03T09:25:54+00:00
dadc12b45dc1b754,CD387770b,train,OK,,0.2539,1,0.47786310,0.41453791,0.47921959,0.27582401,0.24487637,0.27175200,0.24351987,0.41046587,0.0907,2026-09-03T09:25:54+00:00
f8117419f1d5034b,FR73ABOM140722032,train,OK,,0.8828,1,0.62934941,0.55297542,0.62827855,0.41132173,0.38759097,0.41455626,0.38866177,0.55620998,0.1453,2026-09-03T09:25:54+00:00
393628d7e190f37d,FR73ABOM150722001,train,OK,,0.6459,1,0.62610877,0.56333685,0.62801623,0.42090493,0.39182782,0.41528186,0.38992041,0.55771375,0.1463,2026-09-03T09:25:54+00:00
8d95f8a69d3f4190,FR73ABOM120722027,train,OK,,0.8831,1,0.62090087,0.54892099,0.61786467,0.42295188,0.39487502,0.43250689,0.39791128,0.55847603,0.1475,2026-09-03T09:25:54+00:00
c76d46e4f0642cb8,FR73ABOM120722070,train,OK,,0.2376,2,0.63808531,0.56770998,0.63641125,0.43066135,0.39979544,0.43579963,0.40146947,0.57284826,0.1404,2026-09-03T09:25:55+00:00
a294cdb523c5306e,CD387804,train,OK,,0.9323,1,0.44254175,0.44972408,0.44371399,0.30037877,0.20195952,0.29700536,0.20078729,0.44635069,0.0834,2026-09-03T09:25:55+00:00
3d2ed70c1acf2efb,CD388821,train,OK,,0.6724,2,0.38073301,0.33483440,0.38013709,0.19639453,0.14412846,0.19819957,0.14472438,0.33663943,0.0843,2026-09-03T09:25:55+00:00
8020177f956dfa97,FR04ABOM220722060,train,OK,,0.9347,1,0.61804497,0.57247847,0.61828458,0.44086897,0.38906232,0.44012713,0.38882273,0.57173657,0.1389,2026-09-03T09:25:55+00:00
0087d08026e683ee,CD388623,train,OK,,0.6878,1,0.45808867,0.43539649,0.46257305,0.29325992,0.21599042,0.27941540,0.21150601,0.42155194,0.0801,2026-09-03T09:25:55+00:00
70d16cbe4bd33a81,FR73ABOM130722037,train,OK,,0.9647,1,0.61555403,0.55362272,0.61316305,0.42528620,0.39119714,0.43263808,0.39358816,0.56097460,0.1372,2026-09-03T09:25:55+00:00
42b94d27d52e5fe1,FR73ABOM140722011,train,OK,,0.8213,1,0.63524652,0.53863156,0.63443327,0.40181819,0.40940410,0.40419602,0.41021729,0.54100943,0.1393,2026-09-03T09:25:55+00:00
8ac56297575d3c1e,FR73ABOM150722006,train,FAILED,no_detection,,0,,,,,,,,,0.1386,2026-09-03T09:25:55+00:00
b710721f6a29fdfc,FR73ABOM120722118,train,OK,,0.9712,1,0.62264663,0.54828447,0.62377638,0.42543250,0.40751931,0.42189687,0.40638950,0.54474890,0.1366,2026-09-03T09:25:56+00:00
87bd63f43e4b42fb,FR73ABOM130722039,train,FAILED,no_detection,,0,,,,,,,,,0.1386,2026-09-03T09:25:56+00:00
b99150fc19c8ee25,FR73ABOM140722001,train,OK,,0.1805,2,0.62174016,0.55346435,0.62386912,0.41275510,0.38697672,0.40638334,0.38484782,0.54709262,0.1389,2026-09-03T09:25:56+00:00
f79b9dc0adf9526c,FR73ABOM140722033,train,OK,,0.7866,1,0.62698466,0.55674237,0.62287802,0.42860305,0.39529601,0.44156936,0.39940262,0.56970865,0.1403,2026-09-03T09:25:56+00:00
bcaf28b64cda40ca,FR73ABOM140722015,train,OK,,0.7767,1,0.61582112,0.55988580,0.61408323,0.42203146,0.38382980,0.42719188,0.38556769,0.56504619,0.1383,2026-09-03T09:25:56+00:00
e0569afa30972419,FR73ABOM140722031,train,OK,,0.7880,1,0.61845571,0.54219449,0.61412692,0.41231775,0.39035606,0.42557684,0.39468485,0.55545354,0.1387,2026-09-03T09:25:56+00:00
fff2870c3c92f2e1,CD388230c,train,OK,,0.8281,2,0.45176184,0.48143765,0.45568883,0.34465003,0.20092943,0.33163315,0.19700249,0.46842077,0.0812,2026-09-03T09:25:56+00:00
bcdaaea3b42e5313,FR73ABOM130722017,train,OK,,0.3523,1,0.62878513,0.56882203,0.62916911,0.43022999,0.39170682,0.42906049,0.39132288,0.56765252,0.1373,2026-09-03T09:25:56+00:00
5a4abbbc9583eb78,FR15ABOM100721047,train,OK,,0.9874,1,0.64503598,0.62709063,0.65952200,0.41082087,0.32478994,0.37096170,0.31030393,0.58723146,0.1429,2026-09-03T09:25:57+00:00
89911539e35b40e7,FR15_ABOM30072020045,train,OK,,0.6145,1,0.41235644,0.45022222,0.43875921,0.11577177,0.02322627,0.05745403,0.00000000,0.39190444,0.0887,2026-09-03T09:25:57+00:00
53e383dc4eab3b64,FR15_ABOM180720054,train,OK,,0.3896,1,0.39443770,0.48837808,0.41920188,0.14676853,0.00299453,0.09309904,0.00000000,0.43470860,0.0885,2026-09-03T09:25:57+00:00
af36a94b986b9cfa,FR15_ABOM30072020044,train,FAILED,no_detection,,0,,,,,,,,,0.1123,2026-09-03T09:25:57+00:00
db1721dd918c0690,FR15ABOM210821119,train,OK,,0.9313,1,0.35219023,0.43781734,0.36886331,0.12949246,0.00101041,0.09413877,0.00000000,0.40246364,0.0896,2026-09-03T09:25:57+00:00
6a868e801ff05e25,FR15ABOM200821004,train,OK,,0.7830,2,0.39132813,0.47538969,0.42046398,0.14383872,0.00369771,0.07878353,0.00000000,0.41033450,0.0903,2026-09-03T09:25:57+00:00
540610eee495f2c1,FR15ABOM200821035,train,OK,,0.7911,1,0.35640904,0.45033142,0.36153430,0.13649081,0.00000000,0.12578575,0.00000000,0.43962634,0.0900,2026-09-03T09:25:57+00:00
a3607627d966ed1a,FR15ABOM200821215,train,OK,,0.9433,1,0.39743176,0.51915956,0.41261095,0.18981323,0.00000000,0.15575011,0.00000000,0.48509642,0.0900,2026-09-03T09:25:57+00:00
0b8e5e4d96e3b644,POLLINIS4415,train,OK,,0.8202,1,0.36916694,0.45032734,0.41282916,0.12933664,0.03339953,0.03767001,0.00000000,0.35866070,0.0853,2026-09-03T09:25:57+00:00
bcedcba99833795e,FR15ABOM200821126,train,OK,,0.9296,1,0.40466774,0.55910641,0.42178053,0.20194121,0.00000000,0.16571555,0.00000000,0.52288079,0.1167,2026-09-03T09:25:57+00:00
