image_id,specimen_id,tancrede_image_path,matched_via,status,reason,n_out_of_bounds,aspect_ratio_obb,aspect_ratio_crops_csv,keep
c4ccac306ab1f113,CollecYvan9,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/CollecYvan9_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4759,2.4759,
49fde66284a224e3,FR15ABOM170821018,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM170821018_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2740,2.2740,
d36f9e2b4a9c3eef,FR15ABOM170821115,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM170821115_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,1.8050,1.8050,
701dfee11ac1c9eb,FR15ABOM170821120,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM170821120_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2972,2.2972,
8cb4779389758935,FR15ABOM210821112,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM210821112_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1961,2.1961,
7c0b5f3acdc94a4f,FR15ABOM210821125,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM210821125_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1340,2.1340,
20ec9e1ea071b33b,FR15ABOM210821147,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM210821147_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4804,2.4804,
acab86d21b3166ea,FR15ABOM210821211,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM210821211_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2733,2.2733,
2cead9b79ae9b4be,FR15ABOM220821084,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM220821084_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3747,2.3747,
add0428a3fef3553,FR15ABOM220821085,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15ABOM220821085_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4239,2.4239,
d7ccae17d65d64aa,FR15_ABOM023082020028,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15_ABOM023082020028_P1.JPG,tail3,SKIPPED,detection.csv absent ou status != OK pour ce image_id,,,,
cfa71cdb188697e8,FR15_ABOM07082020049,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15_ABOM07082020049_P1.JPG,tail3,SKIPPED,detection.csv absent ou status != OK pour ce image_id,,,,
9603fa4301cfa4b7,FR15_ABOM07082020062,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15_ABOM07082020062_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1147,2.1147,
df0f8444b746db0b,FR15_ABOM09082020094,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/FR15_ABOM09082020094_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2192,2.2192,
30b19cdaa995b583,NoName6,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/NoName6_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3636,2.3636,
b0cefafce23ddc9e,NoName7,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/NoName7_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3432,2.3432,
d4f474dc661e36cb,FR15ABOM060621003,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/queen/FR15ABOM060621003_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1116,2.1116,
28135c20f1a071ce,WB1_23_0001,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/charlotte/WB1_23_0001_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3153,2.3153,
860609a012ba54b2,WB1_23_0004,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/charlotte/WB1_23_0004_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2058,2.2058,
c8b200d23d113244,WB1_23_0005,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/charlotte/WB1_23_0005_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2044,2.2044,
fa83380af44cd17c,WB1_23_0007,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/charlotte/WB1_23_0007_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,1.9729,1.9729,
28bedf35c31eb95f,WB1_23_0010,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/charlotte/WB1_23_0010_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4690,2.4690,
6cb54426d86a0177,WB1_23_0032,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0032_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3153,2.3153,
f5d16296143e082d,WB1_23_0036,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0036_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1677,2.1677,
827ea1846b9c05ff,WB1_23_0062,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0062_2.jpg,tail3,OK,,0,1.9671,1.9671,
9229d0c02175be13,WB1_23_0112,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/victor/WB1_23_0112_2.jpg,tail3,OK,,0,2.5786,2.5786,
b5a1f226dd0541fe,WB1_23_0115,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/victor/WB1_23_0115_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4922,2.4922,
e9cf1fbe945d064a,WB1_23_0119,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0119_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3615,2.3615,
ed593b8fa3054908,WB1_23_0128,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0128_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.0802,2.0802,
45fc9a6670d7d98c,WB1_23_0130,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0130_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4211,2.4211,
55b92a6e1aaa8ca1,WB1_23_0097,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0097_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3420,2.3420,
a5efb38f8dd1b65a,WB1_23_0037,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0037_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2936,2.2936,
e2f9b91e3f1d7fd0,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_151.jpg,tail3,OK,,0,2.4470,2.4470,
14d8013686b642db,WB1_23_0070,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0070_1.jpg,tail3,OK,,0,2.4207,2.4207,
c3168cf48a1b36db,WB1_23_0122,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0122_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3281,2.3281,
0cae09d1cbd1a140,WB1_23_0098,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0098_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3213,2.3213,
f3a5aa53803523c7,WB1_23_0134,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0134_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3926,2.3926,
f234439086e710e0,WB1_23_0116,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0116_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4834,2.4834,
1a87b6c0fe333113,WB1_23_0040,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0040_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4587,2.4587,
660a56a793d784d0,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_137.jpg,tail3,OK,,0,2.5514,2.5514,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_154946.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
d1a32a0943e03607,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_152.jpg,tail3,OK,,0,2.2789,2.2789,
5634b491a22273d8,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_153.jpg,tail3,OK,,0,2.4265,2.4265,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_151646.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
1df0869a8ae33a0f,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_147.jpg,tail3,OK,,0,1.8351,1.8351,
00f76d63ecf3d4c9,WB1_23_0039,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0039_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3000,2.3000,
d3b18028722020d5,WB1_23_0016,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0016_2.jpg,tail3,OK,,0,1.5467,1.5467,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_151232.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
85e12d7497cd878c,WB1_23_0023,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0023_2.jpg,tail3,OK,,0,1.6297,1.6297,
a395ca2c62684a24,WB1_23_0094,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0094_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.5234,2.5234,
de81b52cb4f9d746,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_139.jpg,tail3,OK,,0,1.9168,1.9168,
e5bf4af9a48e1268,WB1_23_0026,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0026_2.jpg,tail3,OK,,0,2.4914,2.4914,
fa7f99c73251440c,WB1_23_0065,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0065_1.jpg,tail3,OK,,0,2.2193,2.2193,
10b8b34f9c0278c5,WB1_23_0131,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0131_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.5254,2.5254,
f4be3d72d3c350c3,WB1_23_0108,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/victor/WB1_23_0108_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3723,2.3723,
7194b7372193bbc4,WB1_23_0022,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0022_2.jpg,tail3,OK,,0,2.2104,2.2104,
e01f90015eb99504,WB1_23_0109,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/victor/WB1_23_0109_1.jpg,tail3,OK,,0,2.5176,2.5176,
55a2bad1cffb80d9,WB1_23_0091,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0091_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4115,2.4115,
7089ad2a37ae9766,WB1_23_0124,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0124_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,1.6255,1.6255,
1e473ed2e9c42cd2,WB1_23_0125,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0125_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3456,2.3456,
e4d52f7e7752966a,WB1_23_0021,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0021_2.jpg,tail3,OK,,0,2.1653,2.1653,
92c40cfae38bcef2,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_150.jpg,tail3,OK,,0,2.3047,2.3047,
5e130ee7de7ddffd,WB1_23_0024,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0024_2.jpg,tail3,OK,,0,2.3071,2.3071,
8d70585c2aa84e2a,WB1_23_0061,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0061_1.jpg,tail3,SKIPPED,detection.csv absent ou status != OK pour ce image_id,,,,
b4873a7f2fcd3278,WB1_23_0099,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0099_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4691,2.4691,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_153739.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
055efb6d6bc9f194,WB1_23_0095,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0095_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3369,2.3369,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_152506.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
dbbc7f5f2ca28b58,WB1_23_0135,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0135_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2004,2.2004,
d4996e4e78bb2bde,WB1_23_0133,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0133_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2020,2.2020,
902a4f3c7dd68646,WB1_23_0092,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0092_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2963,2.2963,
66a6152156033f1d,WB1_23_0064,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0064_1.jpg,tail3,OK,,0,2.0759,2.0759,
a2a77d3889fe5fd1,WB1_23_0033,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0033_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2542,2.2542,
8e12882daf60785d,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_148.jpg,tail3,SUSPECT,14 landmark(s) hors du crop 512x256,14,2.4761,2.4761,
35a5e3818fce5315,WB1_23_0127,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0127_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1985,2.1985,
191f1b42fa60e527,WB1_23_0038,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0038_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1825,2.1825,
2e8ae39272cfff58,WB1_23_0121,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0121_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.5376,2.5376,
48b539d06ca31a5b,WB1_23_0126,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0126_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4686,2.4686,
8d3f424d5d5415e1,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_146.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1885,2.1885,
3469b394d374c589,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_145.jpg,tail3,OK,,0,2.5696,2.5696,
96026cf46a1a1e7a,WB1_23_0002,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/charlotte/WB1_23_0002_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3062,2.3062,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_153420.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_154142_1.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
a888e6d4ee1e075a,WB1_23_0117,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0117_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4024,2.4024,
31eed8e0c549a4ab,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_144.jpg,tail3,OK,,0,1.8182,1.8182,
f67491d05869af1f,WB1_23_0035,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0035_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1046,2.1046,
368d65d35246b730,WB1_23_0129,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0129_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1126,2.1126,
faa4202902ed06d4,WB1_23_0025,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0025_2.jpg,tail3,OK,,0,1.8994,1.8994,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_155556.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
37c4492352a01995,WB1_23_0110,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/victor/WB1_23_0110_1.jpg,tail3,OK,,0,2.3584,2.3584,
587e87110950face,WB1_23_0031,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0031_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3408,2.3408,
33aa1eb629d08b62,WB1_23_0069,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0069_1.jpg,tail3,OK,,0,2.3951,2.3951,
5843b2e0c3064d2c,WB1_23_0063,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0063_1.jpg,tail3,OK,,0,2.2035,2.2035,
178e31f117d29e7b,WB1_23_0017,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0017_1.jpg,tail3,OK,,0,1.6328,1.6328,
1a8e55a96ee20af0,WB1_23_0008,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/charlotte/WB1_23_0008_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3355,2.3355,
a23ca808f430c3ca,WB1_23_0068,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0068_1.jpg,tail3,OK,,0,2.3179,2.3179,
0c4dcb4603c16768,WB1_23_0096,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0096_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2989,2.2989,
4a87f13f5d00c26e,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_142.jpg,tail3,OK,,0,2.4556,2.4556,
13876b139df5ee3a,WB1_23_0132,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tonie/WB1_23_0132_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3985,2.3985,
8de5966abd96758c,WB1_23_0093,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/basile/WB1_23_0093_3.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2553,2.2553,
f97dfb9f4f542741,WB1_23_0107,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/victor/WB1_23_0107_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2981,2.2981,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_150347.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
2eefb8a31d4af686,WB1_23_0006,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/charlotte/WB1_23_0006_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2073,2.2073,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_152946.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_152217.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
26166e45709ebc9a,WB1_23_0034,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/guilhem/WB1_23_0034_1.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.0076,2.0076,
8aef8e8ffc540ab6,WB1_23_0118,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0118_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4897,2.4897,
7fa0ec15bf3f9347,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_149.jpg,tail3,OK,,0,2.5222,2.5222,
e6909ee6fef3700f,WB1_23_0120,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0120_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.0661,2.0661,
3562df6cbf6b55f1,WB1_23,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/adrien/WB1_23_138.jpg,tail3,OK,,0,2.3152,2.3152,
0f00efbd7ff9d96d,WB1_23_0123,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/mehdi/WB1_23_0123_2.jpg,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,1.7122,1.7122,
,,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/tarek/IMG_20230719_154527.jpg,,SKIPPED,aucune correspondance dans manifest.csv,,,,
d82c06c8e281a1c5,WB1_23_0067,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/ligia/WB1_23_0067_1.jpg,tail3,OK,,0,2.3149,2.3149,
d109c5940b63b4db,WB1_23_0019,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/yvan/WB1_23_0019_3.jpg,tail3,SKIPPED,detection.csv absent ou status != OK pour ce image_id,,,,
61f24c90a2fe3f6b,WB1_23_0113,/Volumes/EXT DATA/IDMB/Bombus/images/terrain/victor/WB1_23_0113_1.jpg,tail3,OK,,0,2.7720,2.7720,
