image_id,specimen_id,split,status,error_reason,confidence,n_detections,x1,y1,x2,y2,x3,y3,x4,y4,processing_time_s,processed_at
db44fa7f8f049b92,FR15ABOM210821210,train,OK,,0.1858,1,0.67069679,0.58660662,0.67819679,0.42096967,0.39078525,0.39783379,0.38328525,0.56347078,0.1879,2026-08-25T21:46:25+00:00
1219fa3bdb3b1bbc,FR15ABOM210821210,train,OK,,0.9718,1,0.66222757,0.59314513,0.66649389,0.42981178,0.38137650,0.41657192,0.37711018,0.57990527,0.2132,2026-08-25T21:46:25+00:00
12aed0790f7e23c7,FR15ABOM210821210,train,OK,,0.9452,1,0.61001992,0.51626045,0.61110103,0.40160462,0.26056352,0.39974549,0.25948244,0.51440126,0.1467,2026-08-25T21:46:25+00:00
f2ec99c4f7a39258,FR15ABOM210821210,train,OK,,0.9638,1,0.60123140,0.55967921,0.60496503,0.44683063,0.25728574,0.44036019,0.25355214,0.55320871,0.1452,2026-08-25T21:46:25+00:00
c30088cac32e6477,FR15ABOM210821210,train,OK,,0.8854,1,0.55545467,0.57643664,0.55663896,0.47066551,0.23357397,0.46863091,0.23238972,0.57440203,0.2085,2026-08-25T21:46:25+00:00
9962ad4fbcb7cfa2,FR15ABOM210821212,train,OK,,0.9389,1,0.63396788,0.56829089,0.63384813,0.40578097,0.33159134,0.40617701,0.33171108,0.56868696,0.1888,2026-08-25T21:46:26+00:00
0735214df99a29b6,FR15ABOM210821212,train,OK,,0.7093,1,0.64967871,0.56613302,0.64986426,0.40207666,0.34157559,0.40145680,0.34139004,0.56551313,0.1870,2026-08-25T21:46:26+00:00
0d43d3afed072623,FR15ABOM210821212,train,OK,,0.9095,1,0.59798902,0.52053273,0.59930962,0.40267420,0.20348473,0.40017921,0.20216404,0.51803768,0.1504,2026-08-25T21:46:26+00:00
5246006b21152322,FR15ABOM210821212,train,OK,,0.9498,1,0.58083838,0.56306171,0.58348453,0.44713321,0.19033052,0.44208539,0.18768442,0.55801392,0.1451,2026-08-25T21:46:26+00:00
6c793a316c45df8e,FR15ABOM210821212,train,OK,,0.7512,2,0.56764287,0.56495237,0.57308370,0.45262602,0.19001889,0.44218889,0.18457805,0.55451524,0.1387,2026-08-25T21:46:26+00:00
063854e0961efca8,FR15ABOM220821043,train,OK,,0.9506,1,0.65781188,0.59655041,0.66503441,0.42979804,0.35878009,0.40621617,0.35155755,0.57296854,0.1679,2026-08-25T21:46:26+00:00
4a83ba3464b2c498,FR15ABOM220821043,train,OK,,0.9625,1,0.67174220,0.59785670,0.67607707,0.43534508,0.36827829,0.42074886,0.36394340,0.58326048,0.1868,2026-08-25T21:46:27+00:00
47b86baf651bbfd9,FR15ABOM220821043,train,OK,,0.9366,1,0.65979397,0.60547471,0.65722150,0.49376026,0.29445037,0.49845922,0.29702288,0.61017364,0.1235,2026-08-25T21:46:27+00:00
51648e2b0da57f93,FR15ABOM220821043,train,OK,,0.8810,2,0.61710525,0.56913149,0.61563265,0.46121946,0.26144683,0.46393830,0.26291949,0.57185036,0.1341,2026-08-25T21:46:27+00:00
7cc2c4a25e17be0a,FR15ABOM220821043,train,OK,,0.9245,1,0.61840737,0.59662473,0.62169921,0.49326423,0.28338096,0.48720333,0.28008908,0.59056383,0.1242,2026-08-25T21:46:27+00:00
bb4ba89b3b3b17f6,FR15ABOM220821068,train,OK,,0.9806,1,0.65828669,0.58762145,0.66351175,0.42346066,0.37087515,0.40690207,0.36565012,0.57106286,0.1656,2026-08-25T21:46:27+00:00
1086e6c580326114,FR15ABOM220821068,train,OK,,0.7690,1,0.67337370,0.58837259,0.67942399,0.42233396,0.38818479,0.40346721,0.38213444,0.56950587,0.1674,2026-08-25T21:46:27+00:00
2a6fd42740afc3e5,FR15ABOM220821068,train,OK,,0.9132,1,0.58720827,0.57117337,0.58835453,0.46341226,0.25057152,0.46139121,0.24942525,0.56915230,0.1424,2026-08-25T21:46:27+00:00
63dfd0da53c9e4c5,FR15ABOM220821068,train,OK,,0.2062,1,0.58190113,0.57718933,0.58088142,0.46892372,0.23710360,0.47074497,0.23812327,0.57901055,0.1314,2026-08-25T21:46:28+00:00
398b45df2cc9ca09,FR15ABOM220821068,train,OK,,0.8963,1,0.53839397,0.61072648,0.54121327,0.50485349,0.21030983,0.49989682,0.20749047,0.60576981,0.1386,2026-08-25T21:46:28+00:00
1625d333fc11d8e3,FR15ABOM220821070,train,OK,,0.9342,1,0.65468079,0.57456058,0.66039419,0.40948722,0.37756717,0.39208436,0.37185371,0.55715775,0.1791,2026-08-25T21:46:28+00:00
9c8e9be1d580da80,FR15ABOM220821070,train,OK,,0.9081,1,0.67135024,0.57902539,0.67798138,0.41351780,0.39278761,0.39320400,0.38615641,0.55871159,0.1749,2026-08-25T21:46:28+00:00
313bbf85bfd136d5,FR15ABOM220821070,train,OK,,0.9758,1,0.57564890,0.49919653,0.57991761,0.37899220,0.20840083,0.37157086,0.20413208,0.49177518,0.1282,2026-08-25T21:46:28+00:00
31e54dffa524b66b,FR15ABOM220821070,train,OK,,0.9619,1,0.56687915,0.49879518,0.57182729,0.37781188,0.19984846,0.36925420,0.19490033,0.49023750,0.1267,2026-08-25T21:46:28+00:00
9ba3d580fc508400,FR15ABOM220821070,train,OK,,0.9618,1,0.57380027,0.51032966,0.57945287,0.39454463,0.21423797,0.38451537,0.20858537,0.50030041,0.1427,2026-08-25T21:46:28+00:00
7a69b27655238644,FR15_ABOM07082020038,train,OK,,0.8291,1,0.62976187,0.54362863,0.63015974,0.41387987,0.39538532,0.41260001,0.39498743,0.54234874,0.2112,2026-08-25T21:46:29+00:00
93e1763cecb5f9a6,FR15_ABOM07082020038,train,OK,,0.9004,1,0.62822229,0.56033015,0.62834758,0.42998821,0.39524832,0.42958978,0.39512300,0.55993176,0.1737,2026-08-25T21:46:29+00:00
244e1e2377e64d76,FR15_ABOM07082020038,train,OK,,0.9637,1,0.56496012,0.52183115,0.56565654,0.40771216,0.20634234,0.40647873,0.20564593,0.52059776,0.1654,2026-08-25T21:46:29+00:00
9b20d646793f738e,FR15_ABOM07082020038,train,OK,,0.9533,1,0.51846319,0.53878075,0.52592772,0.42708540,0.16863218,0.41365415,0.16116770,0.52534950,0.1755,2026-08-25T21:46:29+00:00
c95c3a3cadc7ccf1,FR15_ABOM07082020038,train,OK,,0.9048,1,0.53556973,0.52009153,0.53525251,0.41338921,0.19362967,0.41396052,0.19394691,0.52066284,0.3106,2026-08-25T21:46:30+00:00
71235b2836e7bfb3,FR15_ABOM07082020082,train,OK,,0.9646,1,0.64510137,0.57844055,0.64726055,0.41068557,0.36380854,0.40419963,0.36164939,0.57195461,0.1648,2026-08-25T21:46:30+00:00
22a02008da9075fd,FR15_ABOM07082020082,train,OK,,0.9758,1,0.64893830,0.58837837,0.65170240,0.42197362,0.36895838,0.41362399,0.36619422,0.58002871,0.1606,2026-08-25T21:46:30+00:00
a62ffa5578f1ad75,FR15_ABOM07082020082,train,OK,,0.9378,1,0.59932011,0.53976637,0.59437668,0.42739257,0.25892419,0.43569335,0.26386768,0.54806715,0.1385,2026-08-25T21:46:30+00:00
97d53db465ce033e,FR15_ABOM07082020082,train,OK,,0.9296,1,0.57096684,0.52277124,0.57170403,0.41205275,0.23398185,0.41078785,0.23324461,0.52150637,0.1315,2026-08-25T21:46:30+00:00
81fb781409e74bee,FR15_ABOM07082020082,train,OK,,0.9659,1,0.52791691,0.53304291,0.52827919,0.41968209,0.17872854,0.41905370,0.17836624,0.53241450,0.1400,2026-08-25T21:46:30+00:00
74e04ca7a21e914d,FR15_ABOM080820007,train,OK,,0.9663,1,0.65243030,0.57419437,0.65562660,0.41197124,0.36819130,0.40190297,0.36499497,0.56412613,0.1702,2026-08-25T21:46:30+00:00
9185ba731800a21f,FR15_ABOM080820007,train,OK,,0.9389,1,0.65021396,0.56637442,0.65230280,0.40612364,0.36641291,0.39949879,0.36432406,0.55974954,0.1664,2026-08-25T21:46:31+00:00
d3efc8fddd286fe3,FR15_ABOM080820007,train,OK,,0.9372,1,0.58542186,0.54926413,0.58695531,0.44362289,0.25327280,0.44089830,0.25173932,0.54653955,0.1349,2026-08-25T21:46:31+00:00
6931a2a74f5f5d20,FR15_ABOM080820007,train,OK,,0.9306,1,0.58131695,0.53362232,0.58165193,0.42754212,0.23945966,0.42693433,0.23912470,0.53301454,0.1397,2026-08-25T21:46:31+00:00
ccad969de9a5ff31,FR15_ABOM080820007,train,OK,,0.9397,1,0.56885368,0.53132075,0.57077909,0.42700139,0.23868567,0.42355362,0.23676027,0.52787298,0.1269,2026-08-25T21:46:31+00:00
2dbbcaea550e5452,FR15_ABOM080820039,train,OK,,0.9685,1,0.65147555,0.57454419,0.65250450,0.40935901,0.37109524,0.40624255,0.37006623,0.57142770,0.1947,2026-08-25T21:46:31+00:00
1833bc09f46bb11c,FR15_ABOM080820039,train,OK,,0.7109,1,0.63884062,0.57865614,0.63959414,0.41254514,0.35949600,0.41028625,0.35874245,0.57639718,0.3360,2026-08-25T21:46:32+00:00
78d1d61b47a990df,FR15_ABOM080820039,train,OK,,0.9431,1,0.59376645,0.49882141,0.59301263,0.38841197,0.26185048,0.38968378,0.26260430,0.50009322,0.1448,2026-08-25T21:46:32+00:00
01a88c14283fe83d,FR15_ABOM080820039,train,OK,,0.8441,1,0.59662521,0.47439975,0.59315330,0.36242622,0.25560206,0.36831349,0.25907397,0.48028705,0.1374,2026-08-25T21:46:32+00:00
ca042ecfbc7894cb,FR15_ABOM080820039,train,OK,,0.9578,1,0.61262375,0.52563250,0.61280078,0.41269556,0.26824880,0.41239172,0.26807174,0.52532870,0.1326,2026-08-25T21:46:32+00:00
295fe26213d53f23,FR15_ABOM090820071,train,OK,,0.9146,1,0.66244608,0.55954415,0.66330832,0.40860078,0.39662197,0.40589270,0.39575982,0.55683607,0.1632,2026-08-25T21:46:32+00:00
4bbfa58f6277d90f,FR15_ABOM090820071,train,OK,,0.9164,1,0.65967244,0.56130886,0.66120386,0.40904015,0.39257053,0.40423718,0.39103913,0.55650592,0.1724,2026-08-25T21:46:32+00:00
4cb9f3860e14b05f,FR15_ABOM090820071,train,OK,,0.9482,1,0.57428938,0.52411973,0.57533765,0.41427934,0.22515215,0.41239953,0.22410394,0.52223992,0.1369,2026-08-25T21:46:32+00:00
1b01d7ca7d6246b5,FR15_ABOM090820071,train,OK,,0.9519,1,0.59715229,0.52031064,0.59818476,0.40866244,0.24651308,0.40683314,0.24548061,0.51848143,0.1103,2026-08-25T21:46:33+00:00
38bf4623827243f6,FR15_ABOM090820071,train,OK,,0.9129,1,0.58642197,0.57059133,0.58548790,0.46204272,0.24038912,0.46371320,0.24132322,0.57226181,0.1200,2026-08-25T21:46:33+00:00
8d119ef7974131f3,FR15_ABOM14080820006,train,OK,,0.9699,1,0.65088487,0.58539420,0.65718043,0.42212871,0.36747473,0.40226907,0.36117923,0.56553453,0.1597,2026-08-25T21:46:33+00:00
fea3d45ca9b535a3,FR15_ABOM14080820006,train,OK,,0.9507,1,0.64279914,0.59690660,0.64646846,0.43516660,0.35774294,0.42352194,0.35407364,0.58526194,0.1634,2026-08-25T21:46:33+00:00
a0b51894c5057c38,FR15_ABOM14080820006,train,OK,,0.9123,1,0.59566694,0.53498840,0.59982121,0.42406553,0.24641623,0.41662052,0.24226199,0.52754337,0.1290,2026-08-25T21:46:33+00:00
7de79bc91444355d,FR15_ABOM14080820006,train,OK,,0.9191,1,0.56198406,0.54088712,0.56498224,0.43051684,0.21666388,0.42519447,0.21366569,0.53556478,0.1140,2026-08-25T21:46:33+00:00
71185eac93dec780,FR15_ABOM14080820006,train,OK,,0.9677,1,0.57071716,0.58717388,0.57444292,0.47138351,0.20941272,0.46477669,0.20568696,0.58056706,0.1500,2026-08-25T21:46:33+00:00
5f56dc959b71ef98,FR15_ABOM170820009,train,OK,,0.9633,1,0.64659196,0.58299482,0.65217447,0.41716757,0.35793683,0.39955813,0.35235438,0.56538540,0.2285,2026-08-25T21:46:34+00:00
a2b7c1726365b734,FR15_ABOM170820009,train,OK,,0.7245,2,0.64738166,0.59168130,0.65137929,0.42816681,0.35884279,0.41545230,0.35484520,0.57896680,0.2010,2026-08-25T21:46:34+00:00
3d01adc04410b1f4,FR15_ABOM170820009,train,OK,,0.9551,1,0.63471681,0.59177828,0.63425297,0.47455966,0.25489098,0.47540399,0.25535476,0.59262258,0.1693,2026-08-25T21:46:34+00:00
350f2659fefefc4b,FR15_ABOM170820009,train,OK,,0.9536,1,0.61843324,0.57140124,0.62130332,0.45544061,0.24371456,0.45018372,0.24084440,0.56614435,0.1780,2026-08-25T21:46:34+00:00
ab00461f28cbe682,FR15_ABOM170820009,train,OK,,0.9632,1,0.59055150,0.59862649,0.59301049,0.48390940,0.21111843,0.47930476,0.20865943,0.59402186,0.1761,2026-08-25T21:46:34+00:00
eb239601f0c34818,FR15_ABOM170820030,train,OK,,0.9600,1,0.65472549,0.61019146,0.65573668,0.41581693,0.35216641,0.41300938,0.35115519,0.60738391,0.2177,2026-08-25T21:46:35+00:00
42d2003ab3c0cca0,FR15_ABOM170820030,train,OK,,0.8852,2,0.64683533,0.62132424,0.64672208,0.42894736,0.34624690,0.42926189,0.34636018,0.62163877,0.2380,2026-08-25T21:46:35+00:00
f979b0c018a8c0c2,FR15_ABOM170820030,train,OK,,0.9209,1,0.56937069,0.49523446,0.57181138,0.36168700,0.18738738,0.35773504,0.18494666,0.49128252,0.1716,2026-08-25T21:46:35+00:00
fb2af84cc0e383d9,FR15_ABOM170820030,train,OK,,0.9308,1,0.56345284,0.57049239,0.56613189,0.43499741,0.18113624,0.43071562,0.17845728,0.56621063,0.1888,2026-08-25T21:46:35+00:00
52c1931fbedb2108,FR15_ABOM170820030,train,OK,,0.9734,1,0.55408698,0.56984681,0.55413544,0.42919236,0.15855165,0.42911577,0.15850322,0.56977022,0.1908,2026-08-25T21:46:35+00:00
c2d29f14bbbdba0e,NoName8,train,OK,,0.8898,1,0.62468076,0.53632969,0.62286836,0.40347826,0.39439163,0.40901941,0.39620399,0.54187083,0.2412,2026-08-25T21:46:36+00:00
727a8d914506c3ea,NoName8,train,OK,,0.8936,1,0.62646925,0.56131113,0.62691879,0.42832369,0.39642268,0.42693868,0.39597321,0.55992609,0.2342,2026-08-25T21:46:36+00:00
b8c0ea8578307710,NoName8,train,OK,,0.8783,2,0.64127278,0.51131177,0.64506495,0.39743200,0.30283570,0.39102161,0.29904354,0.50490141,0.2016,2026-08-25T21:46:36+00:00
60cde60b34950a6b,NoName8,train,OK,,0.9538,1,0.61969662,0.53705394,0.62177080,0.42546830,0.27706319,0.42186412,0.27498904,0.53344983,0.1623,2026-08-25T21:46:36+00:00
6b63cd1b766986e2,NoName8,train,OK,,0.9417,1,0.57011646,0.52259058,0.57129627,0.41064981,0.23153347,0.40863559,0.23035370,0.52057636,0.1676,2026-08-25T21:46:36+00:00
d4f474dc661e36cb,FR15ABOM060621003,train,OK,,0.9590,1,0.64618254,0.60411143,0.65530318,0.40372032,0.33794746,0.37804177,0.32882681,0.57843292,0.2013,2026-08-25T21:46:37+00:00
01f0dd9dc03775eb,FR15ABOM060621003,train,OK,,0.9627,1,0.66621608,0.60527575,0.67424828,0.40591419,0.35500821,0.38304809,0.34697592,0.58240962,0.2079,2026-08-25T21:46:37+00:00
d176c1636b13fa55,FR15ABOM060621003,train,OK,,0.9295,1,0.63075167,0.55576551,0.63203812,0.42413414,0.25309739,0.42205095,0.25181091,0.55368227,0.1589,2026-08-25T21:46:37+00:00
3dbe292c8219d455,FR15ABOM060621003,train,OK,,0.8669,1,0.61622953,0.55189359,0.61548269,0.41866463,0.22900155,0.41988328,0.22974838,0.55311221,0.1945,2026-08-25T21:46:37+00:00
05263db1385c8455,FR15ABOM060621003,train,OK,,0.9068,1,0.61274004,0.53760272,0.61969888,0.40089384,0.22740275,0.38966137,0.22044393,0.52637035,0.3521,2026-08-25T21:46:37+00:00
47a83d441036f2aa,CollecYvan10,train,OK,,0.9252,1,0.63927698,0.56441510,0.63974768,0.40040514,0.36136571,0.39898482,0.36089501,0.56299478,0.1969,2026-08-25T21:46:38+00:00
c846b8362a0ca8ff,CollecYvan10,train,OK,,0.9250,1,0.63688678,0.57171994,0.63816828,0.40644297,0.35901523,0.40259507,0.35773376,0.56787205,0.1993,2026-08-25T21:46:38+00:00
e77dee5c4091945d,CollecYvan10,train,OK,,0.9503,1,0.73937511,0.61347187,0.73801988,0.49207863,0.37364206,0.49436685,0.37499735,0.61576009,0.1391,2026-08-25T21:46:38+00:00
eb390d81ab946035,CollecYvan10,train,OK,,0.9104,1,0.70371139,0.64146757,0.70208603,0.52074099,0.34068564,0.52347779,0.34231099,0.64420432,0.1310,2026-08-25T21:46:38+00:00
0942fc10a03589b8,CollecYvan10,train,OK,,0.9126,1,0.74728072,0.61456919,0.74664551,0.49644399,0.39059210,0.49752080,0.39122725,0.61564600,0.1387,2026-08-25T21:46:38+00:00
2ae8e84151225977,CollecYvan11,train,OK,,0.9393,1,0.62638777,0.55180854,0.62561005,0.40017962,0.36136127,0.40258902,0.36213896,0.55421793,0.1701,2026-08-25T21:46:38+00:00
c67535cce48ceb2c,CollecYvan11,train,OK,,0.7455,2,0.62937748,0.56042111,0.62933218,0.40697989,0.36694184,0.40711749,0.36698714,0.56055874,0.1889,2026-08-25T21:46:39+00:00
78dcb9cf1761b598,CollecYvan11,train,OK,,0.9286,1,0.57376945,0.57098246,0.57581222,0.46094272,0.23673928,0.45740205,0.23469654,0.56744176,0.1475,2026-08-25T21:46:39+00:00
fa2aa677ab3c1f1d,CollecYvan11,train,OK,,0.9138,1,0.54772234,0.50377357,0.54943091,0.39235729,0.20361987,0.38937426,0.20191124,0.50079054,0.1366,2026-08-25T21:46:39+00:00
becd474c3206705f,CollecYvan11,train,OK,,0.9310,1,0.59951836,0.51448005,0.60015839,0.40311471,0.26371744,0.40202704,0.26307738,0.51339239,0.1243,2026-08-25T21:46:39+00:00
fafa713d61124322,CollecYvan12,train,OK,,0.9206,1,0.60809785,0.58214843,0.60994053,0.43710008,0.37039047,0.43168992,0.36854783,0.57673824,0.1798,2026-08-25T21:46:39+00:00
0927aa83bc437238,CollecYvan12,train,OK,,0.9002,1,0.61101609,0.57740092,0.61233765,0.43223810,0.37211689,0.42834997,0.37079525,0.57351285,0.3586,2026-08-25T21:46:40+00:00
769f117876ea5367,CollecYvan12,train,OK,,0.9355,1,0.63289875,0.47666654,0.63247627,0.36619985,0.31129396,0.36689079,0.31171638,0.47735748,0.1184,2026-08-25T21:46:40+00:00
338567b2272eaeb9,CollecYvan12,train,OK,,0.9427,1,0.62936693,0.55444467,0.62800288,0.44651249,0.31164011,0.44876158,0.31300426,0.55669379,0.1129,2026-08-25T21:46:40+00:00
6e70625756fb05b9,CollecYvan12,train,OK,,0.9055,1,0.64470720,0.52859223,0.64461702,0.42111051,0.33206642,0.42125803,0.33215660,0.52873975,0.1133,2026-08-25T21:46:40+00:00
2a7856876e077752,CollecYvan8,train,OK,,0.9074,1,0.62809670,0.58071113,0.63255847,0.43413624,0.36276078,0.41953599,0.35829902,0.56611085,0.1708,2026-08-25T21:46:40+00:00
807224ed78fa2dd6,CollecYvan8,train,OK,,0.6718,2,0.63167173,0.57197952,0.63310164,0.42158857,0.36193347,0.41700518,0.36050358,0.56739610,0.2000,2026-08-25T21:46:40+00:00
03721dcaab9dea2c,CollecYvan8,train,OK,,0.9638,1,0.70892555,0.50396836,0.71207333,0.39032763,0.34240958,0.38456792,0.33926174,0.49820867,0.1405,2026-08-25T21:46:40+00:00
8191aad3a636aabd,CollecYvan8,train,OK,,0.6859,2,0.67823762,0.53193468,0.68068433,0.42249146,0.33197430,0.41810644,0.32952765,0.52754968,0.1330,2026-08-25T21:46:41+00:00
6439f9806376196e,CollecYvan8,train,OK,,0.9476,1,0.65053493,0.47238374,0.65081406,0.36456889,0.30792633,0.36406958,0.30764723,0.47188443,0.1214,2026-08-25T21:46:41+00:00
c4ccac306ab1f113,CollecYvan9,train,OK,,0.9127,1,0.63548028,0.58302975,0.63688499,0.43619382,0.36421776,0.43155649,0.36281306,0.57839245,0.1729,2026-08-25T21:46:41+00:00
3d0f7499e948c0a1,CollecYvan9,train,OK,,0.9231,1,0.63659382,0.59121984,0.63909036,0.44354773,0.36600760,0.43534032,0.36351109,0.58301240,0.1918,2026-08-25T21:46:41+00:00
ad558dba47d9577d,CollecYvan9,train,OK,,0.2513,2,0.54646283,0.48526311,0.54858088,0.37497246,0.18771528,0.37107420,0.18559721,0.48136485,0.1431,2026-08-25T21:46:41+00:00
d9145a0900f00a78,CollecYvan9,train,OK,,0.9516,1,0.53425276,0.48938203,0.53463495,0.37821394,0.17203961,0.37751275,0.17165743,0.48868087,0.1314,2026-08-25T21:46:41+00:00
2b9453d824aa8777,CollecYvan9,train,OK,,0.9509,1,0.58051819,0.49071947,0.58138156,0.37852359,0.21415381,0.37693402,0.21329044,0.48912990,0.1332,2026-08-25T21:46:41+00:00
49fde66284a224e3,FR15ABOM170821018,train,OK,,0.9282,1,0.61726952,0.54224050,0.61854887,0.39834327,0.37313539,0.39446446,0.37185612,0.53836167,0.1724,2026-08-25T21:46:42+00:00
